,0
258,-0.00016694849209337867
259,0.014246320313418798
260,-0.0003538239787375153
261,0.0262458485760865
262,7.724777978520398e-05
263,0.012936777772044428
264,-0.06519410488637137
265,-0.010221447270502492
266,0.010927912991132471
267,-2.3749251295141565e-05
268,-0.0019238573259895682
269,-0.0821588800179991
270,0.0059975653779765345
271,-0.0018124003468263628
272,-0.02430628112600316
273,0.008660062125987904
274,-0.028780907479807247
275,0.0010506752070167616
276,-0.054365490673735875
277,0.013311672717196419
278,-0.0246576765680442
279,-0.009041520203448346
280,0.001600163133664439
281,-0.04912533383198603
282,-0.005420194182513575
283,-0.0009775503508475721
284,0.005729011911368972
285,-0.00033197012142391303
286,0.05669465075168322
287,-0.03704316635407345
288,-0.00460938193063529
289,0.018175651120510623
290,-0.09989129405963316
291,0.00032943300913636995
292,0.0069583589705193676
293,-0.0037301297471892246
294,0.0015927605442552437
295,0.0068309530099569925
296,0.05350951027525077
297,-0.1070070786951136
298,0.0021341121562455817
299,0.06955255974606864
300,0.017179594012022854
301,-0.004484947555430548
302,-0.0012151165578386473
303,0.017381731662069157
304,-0.01055842426412919
305,-0.04733631499263573
306,-0.07869956542399152
307,0.002010390419104408
308,0.002300588073115811
309,-0.020435862324912027
310,-0.013660480635548632
311,-0.12604332446648117
312,-0.0006497186245442078
313,-0.027699979888255958
314,-0.0655919743085152
315,-0.005965625040820221
316,0.0023992670274099095
317,0.003854587065071888
318,-0.04704468000893108
319,-0.004677977686379395
320,-0.045478629825422896
321,-0.1055006025206335
322,0.002638861567072916
323,0.002628575627589352
324,-0.0012585409916714466
325,0.08629176414548922
326,-0.12100277326488375
327,-0.001563183941497429
328,-0.0027232740878390255
329,0.17994780494429186
330,-0.019280018753723465
331,0.00960632639679944
332,0.01145090781129158
333,-0.03212690054068909
334,0.0021247353927473377
335,0.037409390170222295
336,0.002998017744923554
337,0.004810899509810611
338,0.007918090389915278
339,0.05855265958598614
340,-0.004253366551909967
341,-0.021930079408204597
342,-0.02641137547101756
343,0.011335852037729379
344,0.007487190040817197
345,-0.033424383189164596
346,-0.03320079410076516
347,0.004517274596270522
348,0.02288489627919564
349,0.044498175954370875
350,0.012989700640390695
351,0.003802884423238543
352,-0.008171069712248681
353,0.07245328785348737
354,0.012097917609347674
355,0.05631037389972699
356,0.02646933411692586
357,0.01989248554988829
358,0.07450114968902502
359,-0.0015219995758107225
360,0.004652316806264765
361,-0.0022916275596663272
362,-0.014120382422602116
363,0.0028573375943700277
364,0.0005345984340693081
365,0.001168311670919736
366,-0.02823489963823926
367,0.028960158289593137
368,-0.20472705693963017
369,-0.08552867484648612
370,0.0204085206338279
371,0.026618370179255526
372,-0.07294217966618283
373,-0.0003382475375677972
374,-0.0057401981576494085
375,0.0027527060638617012
376,-0.002369471715077293
377,0.004069785790400313
378,0.0011868630697374285
379,-0.0009930425068534544
380,0.01189962111681209
381,-0.0026072350306578377
382,0.0061900993317580075
383,-0.013551287947389308
384,0.026386834965434005
385,0.0005650944364345252
386,0.014232383353543957
387,-0.005558007798924463
388,-0.06348217259952292
389,0.06991856110433738
390,-0.012678228831416385
391,0.004544570629805946
392,-0.0008974383359858631
393,0.039362854539774346
394,-0.016560787861283503
395,-0.0018382841959136095
396,-1.785980603542701e-05
397,0.03329571514397481
398,-0.0022175625172186743
399,-0.02871199090310282
400,0.008971575812124242
401,0.07045887498446322
402,-0.015221676707811665
403,0.04150455033116002
404,-0.0072833336789603536
405,0.00026820136497657715
406,0.009389458039661269
407,0.1335459351814653
408,0.05693452778963266
409,-0.001118961145409579
410,0.025235877266651482
411,0.04735507427860091
412,-0.004360766542349346
413,0.027742919694670853
414,0.029548099847161807
415,-0.06545317837498771
416,-0.0036078255499134566
417,-0.021708285137457154
418,6.615557388914727e-05
419,0.005968796156275285
420,-0.00769416623752198
421,0.005701521820451818
422,-0.0039738858081213605
423,-0.0031452789653272253
424,0.11753873757559777
425,0.0272760247000098
426,-0.012249483705302945
427,0.017255944208962693
428,-0.010825769357402168
429,-0.00036053229263967096
430,-0.004038284333542772
431,0.00015621047844748557
432,-0.0005038708013672638
433,-0.058748047203529496
434,0.002675493656743884
435,0.05734251076203565
436,-0.04348942655441476
437,0.028562575415107743
438,0.04023418415926509
439,0.0011674751649540242
440,-0.005483758200210722
441,-0.015289079428052325
442,0.009022771474381077
443,0.028212248133426307
444,-0.000793910321399483
445,0.003665422427566614
446,0.027799813248324336
447,-0.002955611011255255
448,-0.006581255341746305
449,0.028765772658846032
450,0.038626365196953664
451,-0.02005147961343306
452,0.08221176341640993
453,0.011538465776630787
454,-0.006282746423435612
455,0.0016840713832493488
456,-0.015503423210767989
457,0.18459610895086984
458,-0.00632634177270169
459,-0.047199589219991865
460,-0.002046874358387288
461,0.0015262805672480147
462,0.01408889466587031
463,-0.09332226801613046
464,0.043948844951804504
465,0.004103591038054061
466,-0.041643388881980395
467,-0.08796176228869212
468,-0.10858399402197791
469,-0.14301159807828237
470,-0.018069756435067634
471,-0.003559930546027612
472,5.615340880615983e-05
473,-0.010586351325594111
474,0.004625342425982315
475,-0.01751051546584039
476,-0.05109355127021295
477,-0.0013692269012463285
478,-0.00015626959058276052
479,0.0044031548945474615
480,-0.1031006270385487
481,-0.00111731199040122
482,-0.0137847069359644
483,0.052630865826159515
484,0.04521831165707168
485,0.015518333574713068
486,0.002516094955776692
487,-0.0004730891847304652
488,0.07084962283896537
489,0.006576341782349749
490,-0.03770213365291842
491,0.15449966494769188
492,-0.02943832131400132
493,0.00039078487707386626
494,0.005802045441329135
495,-0.006145739755819231
496,-0.003595071416720879
497,-0.011301910914862478
498,0.0038178536963400143
499,0.029665111001802094
500,-0.06632886164684614
501,0.008922031140119219
502,-0.0016899100523408827
503,-0.003154000221443047
504,-0.02313564490145063
505,0.005843635839791136
506,0.029237755186953682
507,0.09385677854289234
508,-0.028266059076991656
509,-0.0029526744202853588
510,0.0038346110925076035
511,0.03140872227015383
512,0.0319175069009598
513,-0.01646718251521437
514,0.032617595705985956
515,0.008858761948586275
516,0.011885236867822434
517,-0.019805574488690476
518,0.0006106865331299605
519,-0.0005530350380419718
520,0.10602743148686952
521,0.0012162078252028667
522,0.00550032384291663
523,0.0013316196580430097
524,-0.09665397982278391
525,-0.022258983499840908
526,-0.01751907934252554
527,0.040627261902621226
528,-0.007017750677347155
529,-0.0021259745222919116
530,-0.06457773483262526
531,-0.0036167558039287254
532,-0.037710383913753066
533,0.009220682301507946
534,-0.0007758556252270363
535,0.004644707771005892
536,-0.021932368883834766
537,0.013893418024152162
538,0.1050428002300376
539,0.028733182986276657
540,0.07290073742592616
541,0.00045312274925374014
542,0.045807002502923924
543,0.024774722475644467
544,-0.004724229592181465
545,-0.018223718913966236
546,0.11404641535794896
547,0.03637880748555084
548,-0.01646575995413505
549,-0.01018976902154102
550,0.027731555138801302
551,0.01899481357295939
552,0.0072093214646972185
553,-0.009183966284060907
554,0.0019439950671273699
555,0.004034157844071894
556,0.10074358756590035
557,-0.06153483821366063
558,0.0002274434856807516
559,0.07184810633542477
560,0.01164946689967333
561,-0.00037719874307962504
562,0.00909845977688029
563,-0.00019702429515993923
564,-0.007465784360888347
565,0.08856363382599369
566,0.008321252442502999
567,0.0005366228697570963
568,0.00015842176281570216
569,0.03702285460295615
570,0.021416551664722117
571,-0.0016342277754954118
572,-0.027662845180928795
573,0.002458172908487427
574,0.02578899126942423
575,0.007665372232862687
576,0.0023175871184606188
577,-0.1396625759452229
578,-0.010876323124532255
579,-0.026424119780361976
580,0.00775672679254001
581,0.010103079967650117
582,0.0034306752206694183
583,-0.00014322399357229033
584,-0.002764808421657871
585,0.014552075739819613
586,0.011650670819758195
587,-0.028134418322296142
588,0.0006293887075656498
589,-0.06240610779481747
590,-0.004837751505141868
591,-0.03844391208279663
592,0.013286734704454121
593,0.0003752082449376283
594,0.016133031654229742
595,0.009927910094248205
596,0.005683294436465157
597,-0.0038642773705827144
598,0.038254644815240484
599,0.030289516540083068
600,-0.009708848734177855
601,0.15552493066501785
602,-0.0007833643493434922
603,-0.041756898568864546
604,-0.009706665689978263
605,-0.002170508125623278
606,-0.0009283951443407349
607,-0.022102353377053588
608,0.0009027417103316916
609,0.00015003408796995462
610,-0.12360174820219232
611,-0.004380932445928613
612,0.009110159722049179
613,0.002972683898398243
614,-0.008847067121321533
615,0.1270013843060167
616,-0.034753634715439165
617,0.00020131644597840855
618,0.0010867950624040487
619,0.046371510483035894
620,-0.0005410694147009029
621,-0.07072178108692222
622,0.002493618882519749
623,0.0272664322384411
624,0.0022126042573616896
625,0.00025758922780767595
626,0.013372678458768552
627,-0.00799308524910194
628,-0.005409673809818138
629,0.00044210184257468876
630,0.0012008549699399442
631,0.026900887591527044
632,0.011959886055808291
633,0.0061870883999690885
634,-0.04244755954160469
635,-7.773689872241131e-05
636,-0.008186448712532253
637,-0.09777536257194248
638,-0.07712155724517114
639,-0.010803478752212586
640,0.0010821167554919359
641,0.029015812742339404
642,0.03289724733348758
643,-0.042462940346127
644,0.04552901807137971
645,0.015787079866021535
646,0.012884651477473644
647,-0.05634509782431927
648,0.002304818536066582
649,-0.032426902922354346
650,-0.0010730863630923437
651,-0.0734542871151711
652,-0.033936345774905605
653,-0.03937618357665135
654,-0.020736867783436138
655,-0.007886663184371662
656,0.009061614641919869
657,-0.0010622997430114324
658,0.01802319374647201
659,-0.0031752534333949135
660,-0.0741746248662163
661,-0.030636891658439296
662,-0.040423440806207946
663,-0.03553624565868461
664,-0.002407545174554285
665,0.011629148741978403
666,-0.039265280373564526
667,0.012102899727794611
668,0.0018962366446483349
669,0.013316827197682242
670,0.12009809392053238
671,-0.018551265013155165
672,0.01264080803058649
673,-0.0036057573122551165
674,-0.008084527671765863
675,-0.06686722929698062
676,-0.024747606788629726
677,-0.013312616253144463
678,-0.0037782835236170073
679,-0.10083310624270628
680,0.023243362905545316
681,-0.0053889760767139765
682,0.1156534376042293
683,-0.005236458602345449
684,-0.014820831280896016
685,-0.032560874483160036
686,9.756273409663402e-05
687,-0.17675560432702994
688,0.04255338100736281
689,-0.033323294919437266
690,0.15829433760932762
691,-0.0243318148831475
692,0.005829869444663763
693,0.10689192050257279
694,-0.08850924734835781
695,0.07112948558873433
696,-0.0463825170031181
697,-0.02451168845069001
698,-0.004942376874417908
699,-0.011450627174987626
700,-0.01728130613917928
701,-0.009327188402736485
702,0.009130194449274298
703,-0.049389240127504674
704,-0.1173942507279419
705,0.009562069667462491
706,0.002724763934891881
707,0.004164412058654356
708,0.0001320972504282701
709,-0.010216011836804591
710,0.021860860061815465
711,-0.017321077190837177
712,-0.05503476763913165
713,0.0014079420466142304
714,0.0037722049273649326
715,0.009476075316674144
716,-0.000249731529770645
717,0.00014374177824777866
718,0.004222946607192037
719,0.01739640947985819
720,0.02625080950739037
721,-0.00634743832289345
722,0.0006581425796710573
723,0.010244377977418347
724,0.16175381344164308
725,0.0002161077603669111
726,-0.06659154950184305
727,0.0012235366666825012
728,-0.020468414468015582
729,-0.002634333020687832
730,0.0007839880277065509
731,-0.0010998176654138949
732,0.007829593822096328
733,-0.002714562787250828
734,0.002753722177860566
735,-0.085360885589057
736,0.07938843974369308
737,-0.024875057861908998
738,-0.00012514566345671628
739,0.002537522064352563
740,0.0004912198524430892
741,0.005776866732744474
742,0.010252914255274028
743,-0.1572209821597922
744,0.0331106882397509
745,-0.010405299691713676
746,0.0013609173821615044
747,-0.010171530403240115
748,0.04933409250653959
749,-0.01126550998494854
750,0.018429382606066927
751,0.015193624191907827
752,0.01641270309993932
753,0.0825207578962375
754,0.010503110183089238
755,0.0012848194533969278
756,-0.03615190252840275
757,0.013232094226016749
758,-0.1111862145111315
759,-0.0518579920216502
760,-0.055671898369920814
761,0.01620579384810434
762,0.00846077015456167
763,0.08527887474054141
764,0.018163158035647258
765,0.03509653337788395
766,0.014126723946223092
767,0.025939163726811026
768,0.04801355377018064
769,0.03851708893778937
770,0.0010724427344987934
771,0.010644403792379516
772,0.004178066488984984
773,-0.03709947326958781
774,-0.01376049779153611
775,0.013616321372440232
776,-0.0012419370418752871
777,-0.06085229482840075
778,-0.00021654431456067153
779,-0.016407841363079382
780,-0.05729276833588781
781,0.010925086649976675
782,-0.04850597536794763
783,-0.005013778940580657
784,0.0022205234960270366
785,-0.007568996505270608
786,-0.017648354186527493
787,-0.001382269138814918
788,0.0005117801910458385
789,-0.0026806007569144395
790,-0.019786926315959578
791,-0.009095864829590145
792,0.005763746673769669
793,-0.004719079298704649
794,-0.007267380385450755
795,0.04015118473014784
796,0.00545001773521589
797,-0.006780805138901947
798,-0.010032719407211661
799,-0.004853356122902852
800,0.0020513785768834923
801,0.02076675721591569
802,-0.004692186658175187
803,0.0014410216042033345
804,0.034954144275668585
805,-0.005131357249417403
806,0.02027656137399225
807,0.0006436375618995187
808,-0.025297286431036202
809,0.13375755466408287
810,0.009356907069037787
811,0.03580846693670274
812,-0.08103783940344719
813,0.058540759672936794
814,-0.004233975300346939
815,0.0003600074585900546
816,-0.017222478281927727
817,0.022728493329852568
818,-0.08153663962652623
819,0.0289001875429472
820,0.016381941430361313
821,0.013062890057078067
822,-5.7309056839981035e-05
823,0.026327560559617963
824,0.019998314747695256
825,-0.0003726577107918762
826,-0.004478180611634021
827,-0.11169064665591331
828,0.001621439815530808
829,0.012643881209782035
830,0.07158912747171771
831,0.01258727163395695
832,0.01306035697770015
833,0.006511389606052959
834,0.03881336038656237
835,0.004097416281229694
836,-0.0010537573300662577
837,0.002868586798422628
838,0.051514214337950046
839,-0.03451312060718306
840,0.04831434918347749
841,-0.01339890504813423
842,-0.02239945657152196
843,-0.0005476109308659202
844,0.0014990546499793183
845,0.10958910459917331
846,-0.02077418395458066
847,-0.005589181936937746
848,0.001170147553457283
849,0.007222701954918652
850,0.006007920562561089
851,0.0005645904367608762
852,-0.03204956480352117
853,0.034252638794083676
854,-0.06062577280242475
855,-0.0011582843439673285
856,0.00636728683893016
857,-0.08344778817983621
858,0.004251936569483979
859,0.014758833195172247
860,0.00336017463893766
861,0.004530163228350454
862,-0.01669363638083564
863,-0.005009791922345177
864,-0.050426691559681235
865,0.11803921852092998
866,0.009142927993153369
867,0.0020449748205246766
868,-0.03241636347211822
869,-0.0021030709917190713
870,-0.001752056012729294
871,0.026577589477587153
872,0.03412522518275101
873,-0.04177215168412927
874,0.0077897721915710354
875,-0.002529100263928986
876,0.00010533926000654197
877,0.0037298869717313356
878,0.01711063725960727
879,0.006129995547835198
880,0.007794184832765707
881,-0.027531875327840186
882,0.012804500546968814
883,0.033475141698840194
884,-0.03021952481071306
885,-0.011657485933767694
886,-0.006323886890036542
887,0.050592730056013384
888,-0.10351847417859969
889,0.004879028301131181
890,-0.000682138904464875
891,-0.0092201770511736
892,0.013868948452980371
893,0.002180966328465331
894,-0.038131464217919686
895,0.0469007250138828
896,0.001746285152093247
897,0.032515770204586236
898,0.0043704536194295015
899,0.0007531119407646346
900,-0.030474929391697596
901,-0.0022692371871346788
902,-0.00861095369417691
903,0.007052387720434558
904,-0.007117313850193316
905,-0.005204018178914775
906,-0.00504105035662977
907,0.002216215963726904
908,-0.11604303055427899
909,0.004810206531699207
910,0.009543746578610242
911,0.0006199206139011782
912,0.044385743178584014
913,-5.379488736360723e-05
914,0.019076156130940197
915,0.045696312256972835
916,0.02799332490818273
917,0.04053542968646415
918,-0.0022772586039552355
919,0.005061454405566137
920,-0.027829587607287244
921,-0.10792937438606626
922,0.019437976251736645
923,-0.0011114771339634543
924,-0.03932517566624955
925,-0.0432759553994194
926,0.009792890959495683
927,-0.1695187978932514
928,0.007754079783890563
929,-0.019990045500184232
930,-0.05150473443190641
931,0.002653733658968213
932,0.049878077119455404
933,0.022436112678402398
934,-0.0843675790828919
935,0.01233913092817024
936,-0.004030453140188797
937,-0.028720381206404976
938,-0.0008622877103015987
939,0.001663692297899762
940,0.0620435677844889
941,-0.00341758868865571
942,-0.02902040001231831
943,7.837752799904031e-05
944,-0.022993513435071496
945,-0.009838060161617328
946,-0.0008459612902416135
947,0.07545484911183456
948,0.0011463902177584462
949,-0.004418252794532882
950,0.002400912734530711
951,-0.06396388869820632
952,-0.0010252210795133891
953,-0.0022814451275462327
954,-0.07952603183285194
955,0.005943673673077061
956,0.007257269027165384
957,0.006410773182980387
958,-0.01300082786291339
959,0.04514105929941683
960,0.008816263482773682
961,-0.00055088659898981
962,-0.0011051768549051784
963,0.013500491554372782
964,0.04085903198594164
965,0.0014414090066374367
966,-0.08042762781294353
967,0.01995452257068001
968,-0.058899253793660164
969,-0.023335998707694865
970,-0.015379438555265803
971,-0.027793141433917052
972,0.012961536323856224
973,-0.003534915296580777
974,-0.005067671804101814
975,0.057950598918388975
976,-0.054547296928719215
977,0.0010835867040915003
978,-0.0069649725956747715
979,0.01647968149793967
980,0.0039872355121184175
981,0.024626969153633667
982,0.0026368199023273416
983,-0.06877135019446375
984,-0.023310777440388883
985,0.001813435949303099
986,0.0017909697003482912
987,0.0019112804122940806
988,-0.026638202040150754
989,-0.00545150527841986
990,0.002204909956438587
991,0.008633384890590972
992,0.005910069799607573
993,-0.0008279522524754888
994,-0.0263008354151194
995,0.09278731937467097
996,0.0023228195696211574
997,-0.17530979267303945
998,0.00230316398187848
999,0.09393859608530472
1000,0.011004462226112883
1001,0.010624319685174619
1002,0.032115822383554905
1003,0.03259871756129495
1004,0.0011071127449970375
1005,-0.0024752353313970106
1006,-0.0006132690912684
1007,0.07470328523515594
1008,-0.011001459562398471
1009,0.17632123869496472
1010,0.012709213118595944
1011,0.03533461755244156
1012,0.00355799936472516
1013,0.018853439083915662
1014,-0.01102051018207816
1015,0.01816477967220942
1016,0.006571447943487446
1017,0.05859533605689293
1018,-0.15973266842667863
1019,-0.05026965891989447
1020,0.0073942287474360715
1021,5.2060142052181805e-05
1022,0.012167790800316314
1023,0.0007615547859209104
1024,0.032445554820717794
1025,-0.04917763831724375
1026,-0.0413601072637376
1027,0.2109706424181675
1028,-0.0011865042090086575
1029,-0.035379056611247184
1030,0.007258983151966678
1031,0.0004866390429804315
1032,0.06041971727262311
1033,-0.00016417570688151333
1034,-9.456619362858746e-05
1035,-0.04121238801539699
1036,0.0015517247793168435
1037,0.02977947332536165
1038,-0.09324380396304917
1039,-0.004048975959488057
1040,0.03657776800017067
1041,0.021836260246390016
1042,-0.012246742737907716
1043,0.02635805547844428
1044,0.04138883075507787
1045,-0.11390604600060508
1046,-0.044076332345085775
1047,0.0042089735839239105
1048,-0.07493559405524748
1049,-0.019841785215134067
1050,-0.0030885901333204614
1051,-0.0829102076179244
1052,0.0399140643470113
1053,0.038373748537722366
1054,-0.20215182059400955
1055,0.027117798239527494
1056,0.002421463744420955
1057,0.019010771837483873
1058,0.003706739939105092
1059,-0.12306838720389092
1060,0.0674547688951103
1061,-0.002796864192387722
1062,0.042379698135283535
1063,-0.006870679314084426
1064,0.023811419242406633
1065,0.021355421913394925
1066,0.010842154259881802
1067,0.17358921030882182
1068,0.0020792988187567844
1069,0.004511294306081731
1070,0.06141517140135888
1071,-0.022926114692084762
1072,-0.015340888623679532
1073,-0.06833675989138605
1074,-0.0300790948973468
1075,-0.09193664708079786
1076,0.006794696202572097
1077,-0.0005268457769182216
1078,0.002861493371454063
1079,0.11441078380049903
1080,-0.011720008399095927
1081,0.09893502549515265
1082,-0.031916662767485844
1083,-0.0019870341305102896
1084,0.14964618738699303
1085,-0.05590064742702284
1086,-0.07363781735268349
1087,-0.039808784529129296
1088,0.0017049063733211118
1089,-0.0021046740790495017
1090,0.001008652862731312
1091,0.0025529549099343996
1092,-0.0157391299407514
1093,-0.004504535527741884
1094,0.026619775523835612
1095,0.02158999646532
1096,0.006439976791848903
1097,-0.0036878441254010563
1098,-0.04634917735426845
1099,0.06342495708369346
1100,0.006679793145552431
1101,-0.002362368480443026
1102,0.0006708512015110322
1103,0.05106547014685204
1104,0.04919626003712398
1105,-0.001741610736369954
1106,0.010509961860036082
1107,6.517034374085135e-05
1108,-0.009119812895680108
1109,0.00040484803747803085
1110,-0.05322025907249379
1111,-0.014766913752928578
1112,0.04699440027222146
1113,0.21201164759507923
1114,0.0007877519530839725
1115,0.0008436786185233692
1116,0.0029157705225074256
1117,0.0026344406678196846
1118,0.013291991442778874
1119,-0.03828237270608103
1120,-0.0006494060248481221
1121,0.0069517165266199865
1122,-0.04030731050603731
1123,0.009281788934642198
1124,0.04010375508566652
1125,-0.003012698777862978
1126,0.004522213578998765
1127,0.0008419912333182928
1128,-0.007903827404961355
1129,-0.012342359154985674
1130,0.0545636854417899
1131,-0.012441327176331144
1132,-0.0033076461780081217
1133,-0.0036150713463356755
1134,0.015122390857327021
1135,-0.07048689668242739
1136,-0.014283191754198083
1137,0.029154104195302177
1138,-0.01828458379937186
1139,-0.008790579050759428
1140,-0.00515936280363093
1141,-0.016851841568753426
1142,0.040708052483347565
1143,0.0020775228598702913
1144,-0.023795169509216764
1145,-0.032283196052294
1146,0.0028676796126929213
1147,0.00583623929254603
1148,-0.006488955486368443
1149,0.026637340967315584
1150,-0.04094706789431467
1151,0.006499235566526063
1152,0.006543155673087653
1153,0.0005431233336142474
1154,0.03310423860735604
1155,0.00819984340227679
1156,0.006958699124309348
1157,0.003389285039369792
1158,-0.016390413004377408
1159,0.02436311142791068
1160,-0.005209798235217573
1161,-0.031069947001885152
1162,-0.05153893128195553
1163,0.0041616866167338866
1164,-0.00043541924037729455
1165,0.0011079108040847273
1166,-0.004705988430893657
1167,-0.018363156228811173
1168,0.035446760205622374
1169,0.0102520277242051
1170,0.01596925944481894
1171,0.030851027517226095
1172,0.027703732400030778
1173,-0.03085177886160658
1174,0.01723054970210961
1175,0.14033876627519615
1176,-0.02488039635956039
1177,0.0013825879505692793
1178,0.00041359643721784896
1179,-0.10032183779789382
1180,-0.08097513434421427
